,rjd,vrad,svrad,fwhm,sig_fwhm,bis_span,sig_bis_span,contrast,sig_contrast,s_mw,sig_s,ha,sig_ha,na,sig_na,ca,sig_ca,rhk,sig_rhk,berv,drift_used,berv_err,cal_therror,cal_therror_err,cal_thfile,ccf_asym,ccf_asym_err,ccf_noise,ccf_noise_err,date_night,drift_noise,drift_noise_err,drift_used_err,drs_qc,mask,night,protm08,protm08_err,protn84,protn84_err,pub_reference,public,raw_file,rjd_err,snca2,snca2_err,spectroFluxSn20,spectroFluxSn20_err,spectroFluxSn50,spectroFluxSn50_err,texp,texp_err,fileroot,instrument,lamp_offset,model,mjd
320,54760.750671,-6165.208386,0.298843,6452.454036,9.125148,17.149608,0.422628,47.804695,1e-06,0.135188,0.000236,0.254147,0.00024,0.187498,0.000134,0.112167,0.000176,-5.194362,0.001113,9.829087,-0.02,0,0.233385,0,HARPS.2008-10-20T21:34:58.376_wave_A.fits,0,0,0.167674,0,2008-10-20,0.082,0,0,1.0,K5,2008-10-20,62.31262,5.1816,55.838937,10.285912,,0.0,HARPS.2008-10-21T05:53:44.485.fits,0,0,0,208.7,0,373.2,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-21T05:53:44.485_s1d_A.fits,HARPS03,0,-6.1610337780101725,54760.250671
321,54760.751735,-6164.132456,0.43581,6452.542193,9.125273,17.315938,0.616329,47.813232,1e-06,0.135122,0.000229,0.254264,0.000234,0.187926,0.00013,0.112147,0.000171,-5.194672,0.001076,9.825989,0.0,0,0.233385,0,HARPS.2008-10-20T21:34:58.376_wave_A.fits,0,0,0.162978,0,2008-10-20,0.33,0,0,1.0,K5,2008-10-20,62.333019,5.1816,55.856486,10.289145,,0.0,HARPS.2008-10-21T05:55:17.780.fits,0,0,0,214.6,0,383.7,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-21T05:55:17.780_s1d_A.fits,HARPS03,0,-6.161013778010172,54760.251735
322,54760.752777,-6163.969141,0.294945,6450.652753,9.122601,17.02901,0.417115,47.824662,1e-06,0.135424,0.000225,0.254443,0.000231,0.187541,0.000129,0.112338,0.000168,-5.193251,0.001056,9.822956,0.386,0,0.233385,0,HARPS.2008-10-20T21:34:58.376_wave_A.fits,0,0,0.160624,0,2008-10-20,0.082,0,0,1.0,K5,2008-10-20,62.239517,5.1816,55.776191,10.274354,,0.0,HARPS.2008-10-21T05:56:49.456.fits,0,0,0,217.9,0,389.1,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-21T05:56:49.456_s1d_A.fits,HARPS03,0,-6.160627778010173,54760.252777
323,54760.753865,-6162.326855,0.432792,6450.265382,9.122053,16.656414,0.612061,47.829372,1e-06,0.135802,0.000217,0.255172,0.000223,0.187494,0.000124,0.112538,0.000163,-5.191482,0.001014,9.819757,0.0,0,0.233385,0,HARPS.2008-10-20T21:34:58.376_wave_A.fits,0,0,0.154728,0,2008-10-20,0.33,0,0,1.0,K5,2008-10-20,62.123102,5.1816,55.676731,10.256033,,0.0,HARPS.2008-10-21T05:58:21.051.fits,0,0,0,225.7,0,404.3,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-21T05:58:21.051_s1d_A.fits,HARPS03,0,-6.161013778010172,54760.253865
324,54760.754918,-6161.867623,0.294576,6450.399889,9.122243,16.389807,0.416593,47.82522,1e-06,0.135841,0.000224,0.254898,0.000229,0.187318,0.000127,0.112366,0.000167,-5.191302,0.001046,9.816685,0.143,0,0.233385,0,HARPS.2008-10-20T21:34:58.376_wave_A.fits,0,0,0.159428,0,2008-10-20,0.083,0,0,1.0,K5,2008-10-20,62.111246,5.1816,55.666633,10.254173,,0.0,HARPS.2008-10-21T05:59:53.417.fits,0,0,0,219.2,0,392.0,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-21T05:59:53.417_s1d_A.fits,HARPS03,0,-6.160870778010173,54760.254918
325,54761.713271,-6163.191002,0.333724,6453.927339,9.127232,18.503703,0.471957,47.777999,1e-06,0.134118,0.00034,0.252625,0.000312,0.187638,0.000176,0.111729,0.000241,-5.199423,0.001616,9.510403,0.914,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.224403,0,2008-10-21,0.085,0,0,1.0,K5,2008-10-21,62.645708,5.1816,56.127727,10.339109,,0.0,HARPS.2008-10-22T05:00:06.909.fits,0,0,0,154.4,0,282.1,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:00:06.909_s1d_A.fits,HARPS03,0,-6.1600997780101725,54761.213271
326,54761.713988,-6162.548517,0.328561,6453.398515,9.126484,17.803609,0.464655,47.782919,1e-06,0.134634,0.000327,0.253312,0.000301,0.187396,0.000169,0.112098,0.000233,-5.196976,0.001548,9.508382,0.587,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.216256,0,2008-10-21,0.086,0,0,1.0,K5,2008-10-21,62.484703,5.1816,55.987536,10.313285,,0.0,HARPS.2008-10-22T05:01:09.463.fits,0,0,0,159.8,0,293.4,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:01:09.463_s1d_A.fits,HARPS03,0,-6.160426778010172,54761.213988
327,54761.714694,-6162.274246,0.460995,6455.321327,9.129203,18.32622,0.651945,47.769962,1e-06,0.133582,0.00034,0.25402,0.000308,0.187561,0.000174,0.111494,0.000241,-5.201982,0.001627,9.506418,0.0,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.223219,0,2008-10-21,0.33,0,0,1.0,K5,2008-10-21,62.814118,5.1816,56.275586,10.366346,,0.0,HARPS.2008-10-22T05:02:11.067.fits,0,0,0,154.4,0,284.8,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:02:11.067_s1d_A.fits,HARPS03,0,-6.161013778010172,54761.214694
328,54761.715435,-6162.557277,0.335293,6453.69798,9.126907,17.796938,0.474176,47.778675,1e-06,0.133363,0.000346,0.253285,0.000313,0.187362,0.000177,0.111264,0.000244,-5.203031,0.001658,9.504354,1.315,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.22673,0,2008-10-21,0.085,0,0,1.0,K5,2008-10-21,62.883212,5.1816,56.336617,10.377588,,0.0,HARPS.2008-10-22T05:03:13.061.fits,0,0,0,152.1,0,280.1,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:03:13.061_s1d_A.fits,HARPS03,0,-6.159698778010172,54761.215435
329,54761.716118,-6161.596418,0.325435,6454.805304,9.128473,16.786356,0.460235,47.777019,1e-06,0.134545,0.000318,0.2538,0.000294,0.187171,0.000165,0.112148,0.000228,-5.197395,0.001508,9.502449,0.847,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.211477,0,2008-10-21,0.086,0,0,1.0,K5,2008-10-21,62.512279,5.1816,56.011467,10.317693,,0.0,HARPS.2008-10-22T05:04:14.064.fits,0,0,0,163.4,0,299.9,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:04:14.064_s1d_A.fits,HARPS03,0,-6.160166778010172,54761.216118
330,54761.716847,-6161.071657,0.335422,6456.336202,9.130638,17.57591,0.474359,47.768147,1e-06,0.134188,0.000347,0.253596,0.000313,0.186853,0.000176,0.111838,0.000245,-5.199092,0.001649,9.500412,0.567,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.226545,0,2008-10-21,0.086,0,0,1.0,K5,2008-10-21,62.623949,5.1816,56.108714,10.335607,,0.0,HARPS.2008-10-22T05:05:16.458.fits,0,0,0,152.3,0,280.7,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:05:16.458_s1d_A.fits,HARPS03,0,-6.160446778010172,54761.216847
331,54761.717576,-6161.494439,0.329098,6455.546984,9.129522,17.072265,0.465415,47.770056,1e-06,0.134543,0.000331,0.253002,0.0003,0.187162,0.000169,0.111954,0.000235,-5.197405,0.001567,9.498372,1.011,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.217465,0,2008-10-21,0.085,0,0,1.0,K5,2008-10-21,62.512912,5.1816,56.012017,10.317795,,0.0,HARPS.2008-10-22T05:06:18.491.fits,0,0,0,158.7,0,292.4,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:06:18.491_s1d_A.fits,HARPS03,0,-6.160002778010172,54761.217576
332,54761.718282,-6161.021586,0.337961,6456.805973,9.131303,16.708024,0.477949,47.763387,1e-06,0.133889,0.000354,0.253691,0.000319,0.187398,0.00018,0.111307,0.000249,-5.200518,0.001689,9.496366,0.562,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.230287,0,2008-10-21,0.086,0,0,1.0,K5,2008-10-21,62.71782,5.1816,56.190885,10.350744,,0.0,HARPS.2008-10-22T05:07:20.435.fits,0,0,0,150.1,0,276.0,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:07:20.435_s1d_A.fits,HARPS03,0,-6.160451778010172,54761.218282
333,54761.719012,-6162.802423,0.333728,6454.841299,9.128524,17.09952,0.471962,47.770163,1e-06,0.133784,0.00034,0.252789,0.00031,0.187583,0.000175,0.111711,0.000242,-5.201017,0.001627,9.494321,0.882,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.224028,0,2008-10-21,0.086,0,0,1.0,K5,2008-10-21,62.750603,5.1816,56.219674,10.356047,,0.0,HARPS.2008-10-22T05:08:23.179.fits,0,0,0,154.2,0,283.5,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:08:23.179_s1d_A.fits,HARPS03,0,-6.1601317780101725,54761.219012
334,54761.719741,-6163.030531,0.334828,6454.266639,9.127711,17.807658,0.473518,47.770761,1e-06,0.134483,0.000346,0.253572,0.000313,0.187457,0.000176,0.111894,0.000244,-5.197692,0.001641,9.492273,0.832,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.226042,0,2008-10-21,0.085,0,0,1.0,K5,2008-10-21,62.531823,5.1816,56.028448,10.320821,,0.0,HARPS.2008-10-22T05:09:25.463.fits,0,0,0,152.7,0,281.1,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:09:25.463_s1d_A.fits,HARPS03,0,-6.160181778010172,54761.219741
335,54761.720447,-6162.9865,0.458349,6453.719862,9.126938,18.06242,0.648204,47.778046,1e-06,0.13411,0.000331,0.253687,0.000302,0.187387,0.00017,0.111602,0.000235,-5.199464,0.001574,9.490287,0.0,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.217703,0,2008-10-21,0.33,0,0,1.0,K5,2008-10-21,62.648422,5.1816,56.130099,10.339546,,0.0,HARPS.2008-10-22T05:10:27.427.fits,0,0,0,158.5,0,291.9,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:10:27.427_s1d_A.fits,HARPS03,0,-6.161013778010172,54761.220447
336,54761.721164,-6164.816675,0.331711,6451.701844,9.124084,18.402233,0.46911,47.79092,1e-06,0.133674,0.000333,0.252979,0.000309,0.187271,0.000174,0.111471,0.000237,-5.201545,0.001591,9.488267,0.988,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.221399,0,2008-10-21,0.085,0,0,1.0,K5,2008-10-21,62.785402,5.1816,56.250285,10.361685,,0.0,HARPS.2008-10-22T05:11:29.060.fits,0,0,0,156.6,0,285.4,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:11:29.060_s1d_A.fits,HARPS03,0,-6.160025778010172,54761.221164
337,54761.721905,-6166.137294,0.335078,6452.921136,9.125809,17.571855,0.473872,47.78139,1e-06,0.134219,0.000351,0.253611,0.00031,0.187173,0.000175,0.111825,0.000247,-5.198945,0.001667,9.486151,0.971,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.226413,0,2008-10-21,0.085,0,0,1.0,K5,2008-10-21,62.614283,5.1816,56.100275,10.334052,,0.0,HARPS.2008-10-22T05:12:32.904.fits,0,0,0,151.6,0,281.8,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:12:32.904_s1d_A.fits,HARPS03,0,-6.1600427780101725,54761.221905
338,54761.722623,-6165.791985,0.335468,6451.810988,9.124239,17.913913,0.474423,47.793422,1e-06,0.134883,0.000347,0.253532,0.000315,0.187289,0.000177,0.112136,0.000245,-5.195801,0.001638,9.484125,0.633,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.22623,0,2008-10-21,0.087,0,0,1.0,K5,2008-10-21,62.407326,5.1816,55.920562,10.300948,,0.0,HARPS.2008-10-22T05:13:35.428.fits,0,0,0,152.8,0,280.3,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:13:35.428_s1d_A.fits,HARPS03,0,-6.160380778010173,54761.222623
339,54761.723329,-6166.005362,0.329755,6452.040526,9.124563,19.081165,0.466345,47.793329,1e-06,0.133713,0.000331,0.253173,0.000302,0.187147,0.00017,0.111561,0.000236,-5.201355,0.001584,9.48213,0.8,0,0.231926,0,HARPS.2008-10-21T21:11:14.707_wave_A.fits,0,0,0.218458,0,2008-10-21,0.085,0,0,1.0,K5,2008-10-21,62.772888,5.1816,56.23927,10.359656,,0.0,HARPS.2008-10-22T05:14:36.042.fits,0,0,0,157.8,0,290.7,0,30.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-22T05:14:36.042_s1d_A.fits,HARPS03,0,-6.1602137780101724,54761.223329
340,54762.699643,-6163.740313,0.29276,6455.045373,9.128813,17.263647,0.414026,47.781189,1e-06,0.135491,0.00023,0.252966,0.000218,0.186782,0.000124,0.112467,0.000172,-5.19294,0.001078,9.118914,-0.151,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.158769,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.219045,5.1816,55.75866,10.271125,,0.0,HARPS.2008-10-23T04:40:13.390.fits,0,0,0,215.9,0,400.0,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:40:13.390_s1d_A.fits,HARPS03,0,-6.161164778010172,54762.199643
341,54762.700731,-6164.480426,0.291678,6454.599485,9.128182,17.856208,0.412495,47.782437,1e-06,0.135626,0.000227,0.252896,0.000214,0.186698,0.000122,0.112476,0.00017,-5.192307,0.001062,9.115958,0.2,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.156765,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.177392,5.1816,55.723044,10.264564,,0.0,HARPS.2008-10-23T04:41:45.475.fits,0,0,0,218.2,0,405.2,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:41:45.475_s1d_A.fits,HARPS03,0,-6.160813778010172,54762.200731
342,54762.701785,-6164.26758,0.290645,6454.521034,9.128071,17.222039,0.411035,47.786073,1e-06,0.135419,0.000224,0.253634,0.000212,0.18664,0.00012,0.112199,0.000167,-5.193276,0.001052,9.113089,0.373,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.154835,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.241155,5.1816,55.777594,10.274613,,0.0,HARPS.2008-10-23T04:43:18.121.fits,0,0,0,220.9,0,410.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:43:18.121_s1d_A.fits,HARPS03,0,-6.160640778010173,54762.201785
343,54762.702861,-6165.241652,0.292944,6454.393706,9.127891,17.701564,0.414286,47.784581,1e-06,0.135533,0.000231,0.25348,0.000217,0.186851,0.000124,0.112517,0.000173,-5.19274,0.001084,9.110123,0.621,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.159108,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.205902,5.1816,55.747414,10.269053,,0.0,HARPS.2008-10-23T04:44:50.026.fits,0,0,0,214.6,0,399.9,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:44:50.026_s1d_A.fits,HARPS03,0,-6.160392778010173,54762.202861
344,54762.703961,-6164.143306,0.293917,6454.527375,9.12808,16.829926,0.415662,47.781343,1e-06,0.135261,0.000233,0.253571,0.000221,0.186771,0.000125,0.112401,0.000174,-5.194019,0.001094,9.107112,0.412,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.160893,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.29009,5.1816,55.819575,10.282346,,0.0,HARPS.2008-10-23T04:46:23.462.fits,0,0,0,213.2,0,394.2,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:46:23.462_s1d_A.fits,HARPS03,0,-6.1606017780101725,54762.203961
345,54762.704991,-6164.410933,0.293098,6456.327312,9.130626,17.311426,0.414504,47.774276,1e-06,0.135791,0.000231,0.252905,0.000218,0.186891,0.000124,0.112828,0.000173,-5.191532,0.00108,9.104285,0.505,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.159392,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.126358,5.1816,55.679505,10.256544,,0.0,HARPS.2008-10-23T04:47:55.448.fits,0,0,0,214.8,0,398.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:47:55.448_s1d_A.fits,HARPS03,0,-6.160508778010172,54762.204991
346,54762.706079,-6164.595005,0.291628,6455.090525,9.128877,17.423675,0.412424,47.777652,1e-06,0.13629,0.000227,0.253535,0.000215,0.186731,0.000122,0.112857,0.000169,-5.189208,0.001056,9.101293,0.39,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.156672,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,61.973394,5.1816,55.549649,10.232623,,0.0,HARPS.2008-10-23T04:49:27.494.fits,0,0,0,219.0,0,405.3,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:49:27.494_s1d_A.fits,HARPS03,0,-6.160623778010172,54762.206079
347,54762.707132,-6164.226958,0.289966,6454.836406,9.128517,16.99302,0.410073,47.78442,1e-06,0.135875,0.000221,0.2539,0.000212,0.186698,0.00012,0.112575,0.000165,-5.191143,0.001032,9.098361,0.428,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.153555,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.100747,5.1816,55.657696,10.252527,,0.0,HARPS.2008-10-23T04:50:59.509.fits,0,0,0,223.4,0,412.9,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:50:59.509_s1d_A.fits,HARPS03,0,-6.160585778010172,54762.207132
348,54762.708209,-6162.638339,0.292499,6455.598934,9.129596,17.293267,0.413656,47.776781,1e-06,0.135295,0.000228,0.25345,0.000218,0.187012,0.000124,0.11239,0.00017,-5.193857,0.001072,9.095387,0.174,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.158286,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.279397,5.1816,55.810393,10.280654,,0.0,HARPS.2008-10-23T04:52:31.055.fits,0,0,0,216.7,0,400.7,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:52:31.055_s1d_A.fits,HARPS03,0,-6.160839778010172,54762.208209
349,54762.709262,-6161.710531,0.290807,6455.604263,9.129603,17.68315,0.411263,47.777895,1e-06,0.135209,0.000222,0.254218,0.000215,0.187042,0.000122,0.111976,0.000166,-5.194261,0.001043,9.09247,0.283,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.155138,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.305965,5.1816,55.833216,10.284858,,0.0,HARPS.2008-10-23T04:54:02.460.fits,0,0,0,222.0,0,408.0,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:54:02.460_s1d_A.fits,HARPS03,0,-6.160730778010173,54762.209262
350,54762.710315,-6160.846555,0.297305,6457.210999,9.131875,17.031856,0.420453,47.763371,1e-06,0.13532,0.000243,0.254016,0.000229,0.186999,0.00013,0.112267,0.00018,-5.193742,0.001142,9.089546,0.174,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.167002,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.271837,5.1816,55.803904,10.279459,,0.0,HARPS.2008-10-23T04:55:34.426.fits,0,0,0,205.4,0,380.5,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:55:34.426_s1d_A.fits,HARPS03,0,-6.160839778010172,54762.210315
351,54762.71138,-6159.768157,0.296263,6457.258995,9.131943,17.456708,0.41898,47.765263,1e-06,0.135201,0.00024,0.253558,0.000227,0.186977,0.000129,0.112193,0.000178,-5.194303,0.001129,9.086557,0.362,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.16514,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.308723,5.1816,55.835587,10.285295,,0.0,HARPS.2008-10-23T04:57:06.482.fits,0,0,0,207.7,0,384.8,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:57:06.482_s1d_A.fits,HARPS03,0,-6.160651778010172,54762.21138
352,54762.712445,-6157.418596,0.299718,6457.014108,9.131597,17.077224,0.423865,47.757035,1e-06,0.134839,0.000251,0.253539,0.000235,0.186879,0.000133,0.112041,0.000185,-5.196006,0.001185,9.083589,0.458,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.171259,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.420868,5.1816,55.932264,10.303104,,0.0,HARPS.2008-10-23T04:58:38.427.fits,0,0,0,200.2,0,371.8,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T04:58:38.427_s1d_A.fits,HARPS03,0,-6.160555778010172,54762.212445
353,54762.713533,-6159.517819,0.292928,6455.619816,9.129625,16.764618,0.414263,47.771467,1e-06,0.135458,0.000228,0.254407,0.000221,0.187055,0.000125,0.112548,0.000171,-5.193091,0.001071,9.08055,0.259,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.159079,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.229005,5.1816,55.767186,10.272695,,0.0,HARPS.2008-10-23T05:00:10.032.fits,0,0,0,216.5,0,398.0,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T05:00:10.032_s1d_A.fits,HARPS03,0,-6.160754778010173,54762.213533
354,54762.714574,-6158.894075,0.288984,6457.635862,9.132476,16.357721,0.408686,47.765878,1e-06,0.13538,0.000216,0.254379,0.000211,0.187122,0.000119,0.112377,0.000162,-5.193458,0.001014,9.077634,0.453,0,0.231899,0,HARPS.2008-10-22T21:45:30.453_wave_A.fits,0,0,0.151694,0,2008-10-22,0.082,0,0,1.0,K5,2008-10-22,62.253132,5.1816,55.78786,10.276504,,0.0,HARPS.2008-10-23T05:01:41.538.fits,0,0,0,227.3,0,417.1,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-23T05:01:41.538_s1d_A.fits,HARPS03,0,-6.160560778010172,54762.214574
355,54763.714974,-6164.093795,0.321004,6456.475607,9.130835,17.247334,0.453968,47.767986,1e-06,0.133992,0.000312,0.252665,0.000279,0.18683,0.000159,0.111705,0.000224,-5.200026,0.001486,8.643712,0.06,0,0.2332,0,HARPS.2008-10-23T23:05:43.915_wave_A.fits,0,0,0.205183,0,2008-10-23,0.081,0,0,1.0,K5,2008-10-23,62.685392,5.1816,56.162454,10.345506,,0.0,HARPS.2008-10-24T05:02:13.718.fits,0,0,0,166.7,0,311.1,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-24T05:02:13.718_s1d_A.fits,HARPS03,0,-6.160953778010172,54763.214974
356,54763.716039,-6163.675201,0.324194,6457.330672,9.132045,17.474202,0.45848,47.768166,1e-06,0.134054,0.000321,0.252748,0.000285,0.18654,0.000162,0.112154,0.00023,-5.19973,0.001528,8.640706,0.253,0,0.2332,0,HARPS.2008-10-23T23:05:43.915_wave_A.fits,0,0,0.209751,0,2008-10-23,0.082,0,0,1.0,K5,2008-10-23,62.665953,5.1816,56.145434,10.342371,,0.0,HARPS.2008-10-24T05:03:45.384.fits,0,0,0,162.8,0,304.9,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-24T05:03:45.384_s1d_A.fits,HARPS03,0,-6.1607607780101725,54763.216039
357,54763.717115,-6163.18896,0.323138,6457.657026,9.132506,16.977332,0.456986,47.762788,1e-06,0.134389,0.000318,0.25286,0.000283,0.186587,0.000161,0.111555,0.000227,-5.198135,0.00151,8.637661,0.302,0,0.2332,0,HARPS.2008-10-23T23:05:43.915_wave_A.fits,0,0,0.208115,0,2008-10-23,0.082,0,0,1.0,K5,2008-10-23,62.560987,5.1816,56.053817,10.325495,,0.0,HARPS.2008-10-24T05:05:17.890.fits,0,0,0,164.3,0,307.0,0,60.0,0,/home/denis/w/rassine1/spectra_library/HD23249/data/s1d/HARPS03/raw/HARPS.2008-10-24T05:05:17.890_s1d_A.fits,HARPS03,0,-6.160711778010173,54763.217115
